map_id,algorithm,time,length,map_string
612,BFS,0.6170768737792969,52,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;1 1 1 1 1 1 1 0 0 0;1 0 0 3 0 0 1 0 0 0;1 0 0 1 3 2 1 0 0 0;1 0 0 1 2 0 1 1 0 0;1 0 2 1 0 0 0 1 0 0;1 0 0 1 2 3 1 1 0 0;1 5 0 3 0 0 1 0 0 0;1 1 1 1 1 1 1 0 0 0]
613,A*,10.580839157104492,42,[0 0 0 0 0 0 1 1 1 1;0 0 1 1 1 1 1 0 0 1;1 1 1 0 0 1 1 1 0 1;1 0 2 0 3 0 0 2 0 1;1 0 2 3 0 0 0 3 0 1;1 5 1 1 1 1 1 0 0 1;1 0 1 0 0 1 0 2 0 1;1 0 1 1 1 1 0 0 0 1;1 0 1 1 0 0 0 3 0 1;1 1 1 1 1 1 1 1 1 1]
613,DFS,20.364224433898926,256,[0 0 0 0 0 0 1 1 1 1;0 0 1 1 1 1 1 0 0 1;1 1 1 0 0 1 1 1 0 1;1 0 2 0 3 0 0 2 0 1;1 0 2 3 0 0 0 3 0 1;1 5 1 1 1 1 1 0 0 1;1 0 1 0 0 1 0 2 0 1;1 0 1 1 1 1 0 0 0 1;1 0 1 1 0 0 0 3 0 1;1 1 1 1 1 1 1 1 1 1]
613,BFS,50.0089316368103,42,[0 0 0 0 0 0 1 1 1 1;0 0 1 1 1 1 1 0 0 1;1 1 1 0 0 1 1 1 0 1;1 0 2 0 3 0 0 2 0 1;1 0 2 3 0 0 0 3 0 1;1 5 1 1 1 1 1 0 0 1;1 0 1 0 0 1 0 2 0 1;1 0 1 1 1 1 0 0 0 1;1 0 1 1 0 0 0 3 0 1;1 1 1 1 1 1 1 1 1 1]
614,A*,0.7247598171234131,34,[1 1 1 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 0 2 5 1 0 0 0 0 0;1 3 0 0 1 0 0 0 0 0;1 2 2 0 1 0 0 0 0 0;1 0 0 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 3 1 0 1 1 1 1 0 0;1 3 2 0 3 0 0 1 0 0;1 1 1 1 1 1 1 1 0 0]
614,DFS,0.11122870445251465,42,[1 1 1 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 0 2 5 1 0 0 0 0 0;1 3 0 0 1 0 0 0 0 0;1 2 2 0 1 0 0 0 0 0;1 0 0 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 3 1 0 1 1 1 1 0 0;1 3 2 0 3 0 0 1 0 0;1 1 1 1 1 1 1 1 0 0]
614,BFS,0.5029890537261963,34,[1 1 1 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 0 2 5 1 0 0 0 0 0;1 3 0 0 1 0 0 0 0 0;1 2 2 0 1 0 0 0 0 0;1 0 0 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 3 1 0 1 1 1 1 0 0;1 3 2 0 3 0 0 1 0 0;1 1 1 1 1 1 1 1 0 0]
615,A*,5.815373659133911,62,[0 0 0 0 0 0 0 0 0 0;1 1 1 0 0 0 0 0 0 0;1 0 1 1 1 1 1 1 0 0;1 0 0 0 1 1 0 1 1 1;1 0 2 3 0 0 0 2 0 1;1 3 0 0 5 1 0 0 0 1;1 0 1 1 1 1 1 2 0 1;1 0 2 0 1 0 1 0 0 1;1 3 0 0 1 0 1 1 3 1;1 1 1 1 1 0 0 1 1 1]
615,DFS,0.1952672004699707,134,[0 0 0 0 0 0 0 0 0 0;1 1 1 0 0 0 0 0 0 0;1 0 1 1 1 1 1 1 0 0;1 0 0 0 1 1 0 1 1 1;1 0 2 3 0 0 0 2 0 1;1 3 0 0 5 1 0 0 0 1;1 0 1 1 1 1 1 2 0 1;1 0 2 0 1 0 1 0 0 1;1 3 0 0 1 0 1 1 3 1;1 1 1 1 1 0 0 1 1 1]
615,BFS,5.63442850112915,62,[0 0 0 0 0 0 0 0 0 0;1 1 1 0 0 0 0 0 0 0;1 0 1 1 1 1 1 1 0 0;1 0 0 0 1 1 0 1 1 1;1 0 2 3 0 0 0 2 0 1;1 3 0 0 5 1 0 0 0 1;1 0 1 1 1 1 1 2 0 1;1 0 2 0 1 0 1 0 0 1;1 3 0 0 1 0 1 1 3 1;1 1 1 1 1 0 0 1 1 1]
616,A*,0.6744718551635742,34,[1 1 1 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 0 2 5 1 0 0 0 0 0;1 3 0 0 1 0 0 0 0 0;1 2 2 0 1 0 0 0 0 0;1 0 0 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 3 1 0 1 1 1 1 0 0;1 3 2 0 3 0 0 1 0 0;1 1 1 1 1 1 1 1 0 0]
616,DFS,0.11112380027770996,42,[1 1 1 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 0 2 5 1 0 0 0 0 0;1 3 0 0 1 0 0 0 0 0;1 2 2 0 1 0 0 0 0 0;1 0 0 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 3 1 0 1 1 1 1 0 0;1 3 2 0 3 0 0 1 0 0;1 1 1 1 1 1 1 1 0 0]
616,BFS,0.5256080627441406,34,[1 1 1 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 0 2 5 1 0 0 0 0 0;1 3 0 0 1 0 0 0 0 0;1 2 2 0 1 0 0 0 0 0;1 0 0 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 3 1 0 1 1 1 1 0 0;1 3 2 0 3 0 0 1 0 0;1 1 1 1 1 1 1 1 0 0]
617,A*,12.42347002029419,92,[0 0 1 1 1 1 1 1 1 1;1 1 1 0 0 1 1 0 0 1;1 0 0 3 3 0 0 2 3 1;1 0 0 0 0 0 1 0 3 1;1 1 1 1 1 1 0 0 0 1;0 0 0 0 0 1 1 2 0 1;0 0 0 0 0 1 0 0 0 1;0 0 0 0 0 1 1 2 2 1;0 0 0 0 0 0 1 0 5 1;0 0 0 0 0 0 1 1 1 1]
617,DFS,4.138346195220947,528,[0 0 1 1 1 1 1 1 1 1;1 1 1 0 0 1 1 0 0 1;1 0 0 3 3 0 0 2 3 1;1 0 0 0 0 0 1 0 3 1;1 1 1 1 1 1 0 0 0 1;0 0 0 0 0 1 1 2 0 1;0 0 0 0 0 1 0 0 0 1;0 0 0 0 0 1 1 2 2 1;0 0 0 0 0 0 1 0 5 1;0 0 0 0 0 0 1 1 1 1]
617,BFS,9.915184497833252,92,[0 0 1 1 1 1 1 1 1 1;1 1 1 0 0 1 1 0 0 1;1 0 0 3 3 0 0 2 3 1;1 0 0 0 0 0 1 0 3 1;1 1 1 1 1 1 0 0 0 1;0 0 0 0 0 1 1 2 0 1;0 0 0 0 0 1 0 0 0 1;0 0 0 0 0 1 1 2 2 1;0 0 0 0 0 0 1 0 5 1;0 0 0 0 0 0 1 1 1 1]
618,A*,3.395146131515503,49,[1 1 1 1 0 0 0 0 0 0;1 5 0 1 0 0 0 0 0 0;1 2 1 1 0 0 0 0 0 0;1 0 3 1 1 1 0 0 0 0;1 0 0 0 3 1 0 0 0 0;1 0 2 0 0 1 1 0 0 0;1 0 1 2 0 0 1 0 0 0;1 3 2 3 0 1 1 0 0 0;1 0 0 0 0 1 0 0 0 0;1 1 1 1 1 1 0 0 0 0]
618,DFS,1.1823058128356934,241,[1 1 1 1 0 0 0 0 0 0;1 5 0 1 0 0 0 0 0 0;1 2 1 1 0 0 0 0 0 0;1 0 3 1 1 1 0 0 0 0;1 0 0 0 3 1 0 0 0 0;1 0 2 0 0 1 1 0 0 0;1 0 1 2 0 0 1 0 0 0;1 3 2 3 0 1 1 0 0 0;1 0 0 0 0 1 0 0 0 0;1 1 1 1 1 1 0 0 0 0]
618,BFS,2.49863862991333,49,[1 1 1 1 0 0 0 0 0 0;1 5 0 1 0 0 0 0 0 0;1 2 1 1 0 0 0 0 0 0;1 0 3 1 1 1 0 0 0 0;1 0 0 0 3 1 0 0 0 0;1 0 2 0 0 1 1 0 0 0;1 0 1 2 0 0 1 0 0 0;1 3 2 3 0 1 1 0 0 0;1 0 0 0 0 1 0 0 0 0;1 1 1 1 1 1 0 0 0 0]
619,A*,0.15821170806884766,61,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 1 1 1 0 0 0;0 0 1 1 1 5 1 1 1 1;1 1 1 0 0 2 0 0 0 1;1 0 0 1 1 3 0 1 0 1;1 0 2 0 1 1 1 0 0 1;1 0 2 0 1 1 1 2 0 1;1 3 0 0 3 3 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
619,DFS,0.006201267242431641,65,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 1 1 1 0 0 0;0 0 1 1 1 5 1 1 1 1;1 1 1 0 0 2 0 0 0 1;1 0 0 1 1 3 0 1 0 1;1 0 2 0 1 1 1 0 0 1;1 0 2 0 1 1 1 2 0 1;1 3 0 0 3 3 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
619,BFS,0.07283520698547363,61,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 1 1 1 0 0 0;0 0 1 1 1 5 1 1 1 1;1 1 1 0 0 2 0 0 0 1;1 0 0 1 1 3 0 1 0 1;1 0 2 0 1 1 1 0 0 1;1 0 2 0 1 1 1 2 0 1;1 3 0 0 3 3 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
620,A*,1.756702184677124,58,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 1 1 1 1 1 1 0;0 0 0 1 0 1 0 3 1 1;0 0 1 1 0 2 0 2 0 1;0 0 1 0 3 2 0 2 0 1;0 0 1 5 3 0 3 0 0 1;0 0 1 1 1 1 1 1 1 1]
620,DFS,0.4381999969482422,110,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 1 1 1 1 1 1 0;0 0 0 1 0 1 0 3 1 1;0 0 1 1 0 2 0 2 0 1;0 0 1 0 3 2 0 2 0 1;0 0 1 5 3 0 3 0 0 1;0 0 1 1 1 1 1 1 1 1]
620,BFS,0.8151957988739014,58,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 1 1 1 1 1 1 0;0 0 0 1 0 1 0 3 1 1;0 0 1 1 0 2 0 2 0 1;0 0 1 0 3 2 0 2 0 1;0 0 1 5 3 0 3 0 0 1;0 0 1 1 1 1 1 1 1 1]
621,A*,9.33498764038086,85,[1 1 1 0 0 0 0 0 0 0;1 0 1 1 0 0 0 0 0 0;1 0 0 1 0 0 0 1 1 1;1 3 0 1 1 1 1 1 0 1;1 0 0 0 3 0 3 2 5 1;1 0 0 3 1 2 0 2 0 1;1 0 1 1 0 0 1 1 1 1;1 0 0 1 0 2 0 1 0 0;1 0 0 0 0 0 1 1 0 0;1 1 1 1 1 1 1 0 0 0]
621,DFS,3.527251720428467,575,[1 1 1 0 0 0 0 0 0 0;1 0 1 1 0 0 0 0 0 0;1 0 0 1 0 0 0 1 1 1;1 3 0 1 1 1 1 1 0 1;1 0 0 0 3 0 3 2 5 1;1 0 0 3 1 2 0 2 0 1;1 0 1 1 0 0 1 1 1 1;1 0 0 1 0 2 0 1 0 0;1 0 0 0 0 0 1 1 0 0;1 1 1 1 1 1 1 0 0 0]
621,BFS,8.001429080963135,85,[1 1 1 0 0 0 0 0 0 0;1 0 1 1 0 0 0 0 0 0;1 0 0 1 0 0 0 1 1 1;1 3 0 1 1 1 1 1 0 1;1 0 0 0 3 0 3 2 5 1;1 0 0 3 1 2 0 2 0 1;1 0 1 1 0 0 1 1 1 1;1 0 0 1 0 2 0 1 0 0;1 0 0 0 0 0 1 1 0 0;1 1 1 1 1 1 1 0 0 0]
622,A*,9.089354753494263,52,[0 1 1 1 1 1 1 1 1 1;0 1 0 0 0 0 0 0 0 1;0 1 0 0 0 3 0 0 0 1;0 1 1 1 1 0 0 1 1 1;0 0 0 0 1 1 0 1 0 0;0 0 1 1 1 0 3 1 0 0;1 1 1 0 1 2 0 1 1 1;1 5 2 0 0 0 2 0 0 1;1 0 3 2 0 3 0 1 1 1;1 1 1 1 1 1 1 1 0 0]
622,DFS,8.060214042663574,905,[0 1 1 1 1 1 1 1 1 1;0 1 0 0 0 0 0 0 0 1;0 1 0 0 0 3 0 0 0 1;0 1 1 1 1 0 0 1 1 1;0 0 0 0 1 1 0 1 0 0;0 0 1 1 1 0 3 1 0 0;1 1 1 0 1 2 0 1 1 1;1 5 2 0 0 0 2 0 0 1;1 0 3 2 0 3 0 1 1 1;1 1 1 1 1 1 1 1 0 0]
622,BFS,12.945420026779175,52,[0 1 1 1 1 1 1 1 1 1;0 1 0 0 0 0 0 0 0 1;0 1 0 0 0 3 0 0 0 1;0 1 1 1 1 0 0 1 1 1;0 0 0 0 1 1 0 1 0 0;0 0 1 1 1 0 3 1 0 0;1 1 1 0 1 2 0 1 1 1;1 5 2 0 0 0 2 0 0 1;1 0 3 2 0 3 0 1 1 1;1 1 1 1 1 1 1 1 0 0]
623,A*,2.059582233428955,42,[1 1 1 1 1 1 1 1 0 0;1 0 3 3 0 2 5 1 0 0;1 0 0 0 0 2 0 1 0 0;1 0 3 2 0 1 1 1 0 0;1 3 2 1 1 1 0 0 0 0;1 0 0 1 0 0 0 0 0 0;1 0 1 1 0 0 0 0 0 0;1 0 1 0 0 0 0 0 0 0;1 1 1 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0]
623,DFS,0.6687171459197998,270,[1 1 1 1 1 1 1 1 0 0;1 0 3 3 0 2 5 1 0 0;1 0 0 0 0 2 0 1 0 0;1 0 3 2 0 1 1 1 0 0;1 3 2 1 1 1 0 0 0 0;1 0 0 1 0 0 0 0 0 0;1 0 1 1 0 0 0 0 0 0;1 0 1 0 0 0 0 0 0 0;1 1 1 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0]
623,BFS,0.9308648109436035,42,[1 1 1 1 1 1 1 1 0 0;1 0 3 3 0 2 5 1 0 0;1 0 0 0 0 2 0 1 0 0;1 0 3 2 0 1 1 1 0 0;1 3 2 1 1 1 0 0 0 0;1 0 0 1 0 0 0 0 0 0;1 0 1 1 0 0 0 0 0 0;1 0 1 0 0 0 0 0 0 0;1 1 1 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0]
624,A*,0.3008427619934082,30,[1 1 1 0 0 0 0 0 0 0;1 0 1 1 1 1 1 0 0 0;1 0 0 3 0 0 1 0 0 0;1 3 2 2 0 2 1 1 0 0;1 0 2 5 1 0 0 1 0 0;1 0 1 1 0 3 1 1 0 0;1 3 1 1 0 0 1 0 0 0;1 0 1 1 0 0 1 0 0 0;1 1 1 1 0 0 1 0 0 0;0 0 0 1 1 1 1 0 0 0]
624,DFS,0.15819358825683594,34,[1 1 1 0 0 0 0 0 0 0;1 0 1 1 1 1 1 0 0 0;1 0 0 3 0 0 1 0 0 0;1 3 2 2 0 2 1 1 0 0;1 0 2 5 1 0 0 1 0 0;1 0 1 1 0 3 1 1 0 0;1 3 1 1 0 0 1 0 0 0;1 0 1 1 0 0 1 0 0 0;1 1 1 1 0 0 1 0 0 0;0 0 0 1 1 1 1 0 0 0]
624,BFS,0.2536933422088623,30,[1 1 1 0 0 0 0 0 0 0;1 0 1 1 1 1 1 0 0 0;1 0 0 3 0 0 1 0 0 0;1 3 2 2 0 2 1 1 0 0;1 0 2 5 1 0 0 1 0 0;1 0 1 1 0 3 1 1 0 0;1 3 1 1 0 0 1 0 0 0;1 0 1 1 0 0 1 0 0 0;1 1 1 1 0 0 1 0 0 0;0 0 0 1 1 1 1 0 0 0]
625,A*,4.247898817062378,74,[1 1 1 1 1 1 1 1 0 0;1 0 0 0 5 0 0 1 0 0;1 0 2 1 1 0 1 1 0 0;1 0 0 0 0 1 0 1 1 1;1 0 1 1 0 0 0 0 0 1;1 3 1 1 3 2 0 2 0 1;1 0 1 1 1 1 1 1 3 1;1 0 2 0 0 0 0 0 3 1;1 0 0 1 1 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
625,DFS,0.5110306739807129,576,[1 1 1 1 1 1 1 1 0 0;1 0 0 0 5 0 0 1 0 0;1 0 2 1 1 0 1 1 0 0;1 0 0 0 0 1 0 1 1 1;1 0 1 1 0 0 0 0 0 1;1 3 1 1 3 2 0 2 0 1;1 0 1 1 1 1 1 1 3 1;1 0 2 0 0 0 0 0 3 1;1 0 0 1 1 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
625,BFS,2.9758973121643066,74,[1 1 1 1 1 1 1 1 0 0;1 0 0 0 5 0 0 1 0 0;1 0 2 1 1 0 1 1 0 0;1 0 0 0 0 1 0 1 1 1;1 0 1 1 0 0 0 0 0 1;1 3 1 1 3 2 0 2 0 1;1 0 1 1 1 1 1 1 3 1;1 0 2 0 0 0 0 0 3 1;1 0 0 1 1 0 0 0 0 1;1 1 1 1 1 1 1 1 1 1]
626,A*,1.5393531322479248,42,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 1 1 1 1 1;0 0 0 0 0 1 0 0 0 1;0 0 0 0 0 1 3 2 0 1;0 0 0 0 0 1 1 2 3 1;0 0 0 0 0 1 1 0 0 1;0 0 1 1 1 1 0 0 0 1;0 0 1 5 2 0 0 2 3 1;0 0 1 0 1 0 0 3 0 1;0 0 1 1 1 1 1 1 1 1]
626,DFS,0.36241626739501953,143,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 1 1 1 1 1;0 0 0 0 0 1 0 0 0 1;0 0 0 0 0 1 3 2 0 1;0 0 0 0 0 1 1 2 3 1;0 0 0 0 0 1 1 0 0 1;0 0 1 1 1 1 0 0 0 1;0 0 1 5 2 0 0 2 3 1;0 0 1 0 1 0 0 3 0 1;0 0 1 1 1 1 1 1 1 1]
626,BFS,1.23881196975708,42,[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 1 1 1 1 1;0 0 0 0 0 1 0 0 0 1;0 0 0 0 0 1 3 2 0 1;0 0 0 0 0 1 1 2 3 1;0 0 0 0 0 1 1 0 0 1;0 0 1 1 1 1 0 0 0 1;0 0 1 5 2 0 0 2 3 1;0 0 1 0 1 0 0 3 0 1;0 0 1 1 1 1 1 1 1 1]
627,A*,0.34706616401672363,30,[1 1 1 1 1 1 1 0 0 0;1 3 0 0 0 0 1 0 0 0;1 3 0 0 1 0 1 0 0 0;1 0 2 1 1 1 1 0 0 0;1 0 2 5 1 0 0 0 0 0;1 0 2 0 1 0 0 0 0 0;1 0 3 1 1 0 0 0 0 0;1 3 2 1 0 0 0 0 0 0;1 0 0 1 0 0 0 0 0 0;1 1 1 1 0 0 0 0 0 0]
627,DFS,0.19244956970214844,68,[1 1 1 1 1 1 1 0 0 0;1 3 0 0 0 0 1 0 0 0;1 3 0 0 1 0 1 0 0 0;1 0 2 1 1 1 1 0 0 0;1 0 2 5 1 0 0 0 0 0;1 0 2 0 1 0 0 0 0 0;1 0 3 1 1 0 0 0 0 0;1 3 2 1 0 0 0 0 0 0;1 0 0 1 0 0 0 0 0 0;1 1 1 1 0 0 0 0 0 0]
627,BFS,0.19330167770385742,30,[1 1 1 1 1 1 1 0 0 0;1 3 0 0 0 0 1 0 0 0;1 3 0 0 1 0 1 0 0 0;1 0 2 1 1 1 1 0 0 0;1 0 2 5 1 0 0 0 0 0;1 0 2 0 1 0 0 0 0 0;1 0 3 1 1 0 0 0 0 0;1 3 2 1 0 0 0 0 0 0;1 0 0 1 0 0 0 0 0 0;1 1 1 1 0 0 0 0 0 0]
628,A*,1.149623155593872,49,[1 1 1 1 0 0 0 0 0 0;1 0 5 1 0 0 0 0 0 0;1 2 1 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 0 2 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 3 3 1 1 1 1 1 0 0;1 0 3 0 0 2 0 1 0 0;1 3 2 0 0 0 0 1 0 0;1 1 1 1 1 1 1 1 0 0]
628,DFS,0.6324765682220459,79,[1 1 1 1 0 0 0 0 0 0;1 0 5 1 0 0 0 0 0 0;1 2 1 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 0 2 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 3 3 1 1 1 1 1 0 0;1 0 3 0 0 2 0 1 0 0;1 3 2 0 0 0 0 1 0 0;1 1 1 1 1 1 1 1 0 0]
628,BFS,0.7014608383178711,49,[1 1 1 1 0 0 0 0 0 0;1 0 5 1 0 0 0 0 0 0;1 2 1 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 0 2 1 1 0 0 0 0 0;1 0 0 0 1 0 0 0 0 0;1 3 3 1 1 1 1 1 0 0;1 0 3 0 0 2 0 1 0 0;1 3 2 0 0 0 0 1 0 0;1 1 1 1 1 1 1 1 0 0]
629,A*,4.028656721115112,70,[1 1 1 1 1 1 1 1 1 1;1 0 0 0 0 0 0 0 3 1;1 0 2 0 2 0 0 3 0 1;1 1 1 1 1 1 1 1 0 1;0 0 0 0 0 1 1 0 0 1;0 0 0 1 1 1 0 1 0 1;0 0 0 1 5 2 0 3 0 1;0 0 0 1 1 3 0 2 0 1;0 0 0 1 0 0 0 0 0 1;0 0 0 1 1 1 1 1 1 1]
629,DFS,1.2553215026855469,166,[1 1 1 1 1 1 1 1 1 1;1 0 0 0 0 0 0 0 3 1;1 0 2 0 2 0 0 3 0 1;1 1 1 1 1 1 1 1 0 1;0 0 0 0 0 1 1 0 0 1;0 0 0 1 1 1 0 1 0 1;0 0 0 1 5 2 0 3 0 1;0 0 0 1 1 3 0 2 0 1;0 0 0 1 0 0 0 0 0 1;0 0 0 1 1 1 1 1 1 1]
629,BFS,2.6731486320495605,70,[1 1 1 1 1 1 1 1 1 1;1 0 0 0 0 0 0 0 3 1;1 0 2 0 2 0 0 3 0 1;1 1 1 1 1 1 1 1 0 1;0 0 0 0 0 1 1 0 0 1;0 0 0 1 1 1 0 1 0 1;0 0 0 1 5 2 0 3 0 1;0 0 0 1 1 3 0 2 0 1;0 0 0 1 0 0 0 0 0 1;0 0 0 1 1 1 1 1 1 1]
630,A*,3.8332579135894775,50,[1 1 1 1 1 1 1 1 1 0;1 0 0 0 0 0 0 0 1 0;1 5 3 0 1 1 0 1 1 0;1 1 0 1 0 2 0 0 1 0;1 3 0 0 0 2 0 1 1 0;1 1 0 0 2 3 0 1 0 0;0 1 1 1 1 2 0 1 0 0;0 0 0 0 1 0 3 1 0 0;0 0 0 0 1 1 1 1 0 0;0 0 0 0 0 0 0 0 0 0]
630,DFS,2.048541307449341,380,[1 1 1 1 1 1 1 1 1 0;1 0 0 0 0 0 0 0 1 0;1 5 3 0 1 1 0 1 1 0;1 1 0 1 0 2 0 0 1 0;1 3 0 0 0 2 0 1 1 0;1 1 0 0 2 3 0 1 0 0;0 1 1 1 1 2 0 1 0 0;0 0 0 0 1 0 3 1 0 0;0 0 0 0 1 1 1 1 0 0;0 0 0 0 0 0 0 0 0 0]
630,BFS,5.375076770782471,50,[1 1 1 1 1 1 1 1 1 0;1 0 0 0 0 0 0 0 1 0;1 5 3 0 1 1 0 1 1 0;1 1 0 1 0 2 0 0 1 0;1 3 0 0 0 2 0 1 1 0;1 1 0 0 2 3 0 1 0 0;0 1 1 1 1 2 0 1 0 0;0 0 0 0 1 0 3 1 0 0;0 0 0 0 1 1 1 1 0 0;0 0 0 0 0 0 0 0 0 0]
631,A*,4.557141304016113,57,[0 0 0 1 1 1 1 1 1 1;0 0 0 1 0 0 0 0 3 1;0 0 0 1 0 2 2 2 3 1;0 0 0 1 1 0 0 0 0 1;0 0 0 0 1 1 1 1 0 1;0 0 0 0 0 0 1 1 3 1;0 0 0 1 1 1 1 0 3 1;0 0 0 1 0 2 0 0 0 1;0 0 0 1 0 0 5 0 0 1;0 0 0 1 1 1 1 1 1 1]
631,DFS,0.8183445930480957,325,[0 0 0 1 1 1 1 1 1 1;0 0 0 1 0 0 0 0 3 1;0 0 0 1 0 2 2 2 3 1;0 0 0 1 1 0 0 0 0 1;0 0 0 0 1 1 1 1 0 1;0 0 0 0 0 0 1 1 3 1;0 0 0 1 1 1 1 0 3 1;0 0 0 1 0 2 0 0 0 1;0 0 0 1 0 0 5 0 0 1;0 0 0 1 1 1 1 1 1 1]
631,BFS,3.4927871227264404,57,[0 0 0 1 1 1 1 1 1 1;0 0 0 1 0 0 0 0 3 1;0 0 0 1 0 2 2 2 3 1;0 0 0 1 1 0 0 0 0 1;0 0 0 0 1 1 1 1 0 1;0 0 0 0 0 0 1 1 3 1;0 0 0 1 1 1 1 0 3 1;0 0 0 1 0 2 0 0 0 1;0 0 0 1 0 0 5 0 0 1;0 0 0 1 1 1 1 1 1 1]
632,A*,3.3928894996643066,43,[0 0 0 1 1 1 1 1 1 1;0 0 0 1 0 0 0 0 0 1;0 0 0 1 0 3 1 1 0 1;0 0 0 1 0 2 1 0 0 1;0 0 0 1 5 3 0 0 3 1;0 0 0 1 0 0 2 0 2 1;0 0 0 1 1 1 1 0 0 1;0 0 0 0 0 0 1 2 3 1;0 0 0 0 0 0 1 0 0 1;0 0 0 0 0 0 1 1 1 1]
632,DFS,1.947558879852295,1310,[0 0 0 1 1 1 1 1 1 1;0 0 0 1 0 0 0 0 0 1;0 0 0 1 0 3 1 1 0 1;0 0 0 1 0 2 1 0 0 1;0 0 0 1 5 3 0 0 3 1;0 0 0 1 0 0 2 0 2 1;0 0 0 1 1 1 1 0 0 1;0 0 0 0 0 0 1 2 3 1;0 0 0 0 0 0 1 0 0 1;0 0 0 0 0 0 1 1 1 1]
632,BFS,3.674921751022339,43,[0 0 0 1 1 1 1 1 1 1;0 0 0 1 0 0 0 0 0 1;0 0 0 1 0 3 1 1 0 1;0 0 0 1 0 2 1 0 0 1;0 0 0 1 5 3 0 0 3 1;0 0 0 1 0 0 2 0 2 1;0 0 0 1 1 1 1 0 0 1;0 0 0 0 0 0 1 2 3 1;0 0 0 0 0 0 1 0 0 1;0 0 0 0 0 0 1 1 1 1]
633,A*,2.5637474060058594,47,[0 0 0 0 0 1 1 1 0 0;0 0 1 1 1 1 0 1 1 1;0 0 1 0 3 0 0 0 0 1;0 0 1 0 2 1 0 2 0 1;0 0 1 0 0 1 1 0 0 1;0 0 1 1 0 0 1 0 3 1;0 1 1 1 3 1 1 0 3 1;1 1 0 1 0 0 1 2 2 1;1 0 0 0 0 0 1 5 0 1;1 1 1 1 1 1 1 1 1 1]
633,DFS,0.4485471248626709,158,[0 0 0 0 0 1 1 1 0 0;0 0 1 1 1 1 0 1 1 1;0 0 1 0 3 0 0 0 0 1;0 0 1 0 2 1 0 2 0 1;0 0 1 0 0 1 1 0 0 1;0 0 1 1 0 0 1 0 3 1;0 1 1 1 3 1 1 0 3 1;1 1 0 1 0 0 1 2 2 1;1 0 0 0 0 0 1 5 0 1;1 1 1 1 1 1 1 1 1 1]
633,BFS,2.1440682411193848,47,[0 0 0 0 0 1 1 1 0 0;0 0 1 1 1 1 0 1 1 1;0 0 1 0 3 0 0 0 0 1;0 0 1 0 2 1 0 2 0 1;0 0 1 0 0 1 1 0 0 1;0 0 1 1 0 0 1 0 3 1;0 1 1 1 3 1 1 0 3 1;1 1 0 1 0 0 1 2 2 1;1 0 0 0 0 0 1 5 0 1;1 1 1 1 1 1 1 1 1 1]
